taxonID	identifier	datasetID	datasetName	acceptedNameUsageID	parentNameUsageID	taxonomicStatus	taxonRank	verbatimTaxonRank	scientificName	kingdom	phylum	class	order	superfamily	family	genericName	genus	subgenus	specificEpithet	infraspecificEpithet	scientificNameAuthorship	source	namePublishedIn	nameAccordingTo	modified	description	taxonConceptID	scientificNameID	references	isExtinct
4000849	1f15ef7ddc7312f4df9697fa6fa210b9	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931104		genus		Cryptendoxyla	Fungi	Ascomycota	Sordariomycetes	Cephalothecales		Cephalothecaceae	Cryptendoxyla	Cryptendoxyla													false
4000865	e37a5f8d17f180481286a823b8f1a753	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938926		genus		Cryptoascus	Fungi	Ascomycota	Sordariomycetes	Not assigned		Not assigned	Cryptoascus	Cryptoascus													false
4001040	6ae2a9a126027fc6117f9c62bb09b25e	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931150		genus		Cryptoderis	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Gnomoniaceae	Cryptoderis	Cryptoderis													false
4001048	bf9a4bb70eee5ec0ff4ec31bb4d2b51c	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931150		genus		Cryptodiaporthe	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Gnomoniaceae	Cryptodiaporthe	Cryptodiaporthe													false
4001140	526b3fa0ee415d42999ae1f98a3a4a41	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3939097		genus		Cryptoleptosphaeria	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Not assigned	Cryptoleptosphaeria	Cryptoleptosphaeria													false
4001164	159f9584b2d438f0b832f4ccbf8d7d1d	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931088		genus		Cryptomeliola	Fungi	Ascomycota	Sordariomycetes	Meliolales		Meliolaceae	Cryptomeliola	Cryptomeliola													false
4001171	fa842893df38448bb2f25345d610def0	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931162		genus		Cryptometrion	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Cryphonectriaceae	Cryptometrion	Cryptometrion													false
4001189	fc3b7f4841542770576d0b9ae159ca22	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938926		genus		Cryptomycina	Fungi	Ascomycota	Sordariomycetes	Not assigned		Not assigned	Cryptomycina	Cryptomycina													false
4001207	6a9a923cf4d2c6d8093c9b3544de5723	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931070		genus		Cryptoniesslia	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Niessliaceae	Cryptoniesslia	Cryptoniesslia													false
4001264	a1f5b991ea9c2265a92912665e72cdd4	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938926		genus		Cryptophyllachora	Fungi	Ascomycota	Sordariomycetes	Not assigned		Not assigned	Cryptophyllachora	Cryptophyllachora													false
4001367	9e71e728441bf236fb9034c9dd7eb1f0	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931041		genus		Cryptosphaerella	Fungi	Ascomycota	Sordariomycetes	Coronophorales		Coronophoraceae	Cryptosphaerella	Cryptosphaerella													false
4001373	9ddb75a0e04dbf0e6468237306b598fa	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931029		genus		Cryptosphaeria	Fungi	Ascomycota	Sordariomycetes	Xylariales		Diatrypaceae	Cryptosphaeria	Cryptosphaeria													false
4001390	0e0151de1ebc16a2061085e3b07dd4be	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931150		genus		Cryptospora	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Gnomoniaceae	Cryptospora	Cryptospora													false
4001409	3af33c5ae0222313b4b7c7b26df300aa	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931150		genus		Cryptosporella	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Gnomoniaceae	Cryptosporella	Cryptosporella													false
4001445	bea322ee299577fae0a73f73adb35176	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931118		genus		Cryptostictella	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales		Discosiaceae	Cryptostictella	Cryptostictella													false
4001446	326ddfbff321f62f9959310fdc07a626	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931116		genus		Cryptostictis	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales		Sporocadaceae	Cryptostictis	Cryptostictis													false
4001511	6310ed88f9dca4b6a53a92b2f068e2c1	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931029		genus		Cryptovalsa	Fungi	Ascomycota	Sordariomycetes	Xylariales		Diatrypaceae	Cryptovalsa	Cryptovalsa													false
4001984	15d8bb3ee7d6ff5edb4c68279600e4f2	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931138		genus		Cucullosporella	Fungi	Ascomycota	Sordariomycetes	Microascales		Halosphaeriaceae	Cucullosporella	Cucullosporella													false
4002049	eff6bc747770e43531c895abf368f516	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938926		genus		Cucurbitopsis	Fungi	Ascomycota	Sordariomycetes	Not assigned		Not assigned	Cucurbitopsis	Cucurbitopsis													false
4002050	5d202f8340b239c1dcee1147ee041e31	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931145		genus		Cucurbitula	Fungi	Ascomycota	Sordariomycetes	Coniochaetales		Coniochaetaceae	Cucurbitula	Cucurbitula													false
4002498	362df0617e0626d7e0967610bd9b1294	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938926		genus		Curvatispora	Fungi	Ascomycota	Sordariomycetes	Not assigned		Not assigned	Curvatispora	Curvatispora													false
4002506	837898a341bd4224868d198797f51bdc	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931069		genus		Curvicladiella	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Nectriaceae	Curvicladiella	Curvicladiella													false
4002555	56bf487abd83d2b94eebc039a2e54a9f	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938935		genus		Cuspidatispora	Fungi	Ascomycota	Sordariomycetes	Sordariales		Not assigned	Cuspidatispora	Cuspidatispora													false
4002574	5f9671ee98a1aa69d983ed4941b5d138	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938926		genus		Custingophora	Fungi	Ascomycota	Sordariomycetes	Not assigned		Not assigned	Custingophora	Custingophora													false
4002677	43547788880ccbab53f9c0698b701470	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931102		genus		Cyanoannulus	Fungi	Ascomycota	Sordariomycetes	Annulatascales		Annulatascaceae	Cyanoannulus	Cyanoannulus													false
4002688	4407a1f427a679d436e8d81d434ecac9	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931069		genus		Cyanochyta	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Nectriaceae	Cyanochyta	Cyanochyta													false
4002718	ce65e7c3d459e84d89a44eb5cb14c74b	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931069		genus		Cyanonectria	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Nectriaceae	Cyanonectria	Cyanonectria													false
4002726	c4b09349e5685adc17f0f3525942bd71	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931069		genus		Cyanophomella	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Nectriaceae	Cyanophomella	Cyanophomella													false
4002740	b09ca4a0c5e19191395c35cd080b8a9a	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931028		genus		Cyanopulvis	Fungi	Ascomycota	Sordariomycetes	Xylariales		Xylariaceae	Cyanopulvis	Cyanopulvis													false
4003071	447bcc032363b77eccb6aaa474ea9b7c	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3939051		genus		Cyclodomus	Fungi	Ascomycota	Sordariomycetes	Phyllachorales		Not assigned	Cyclodomus	Cyclodomus													false
4003584	2ea24957a6ff90b8ce12c2aca3c942e9	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931069		genus		Cylindrium	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Nectriaceae	Cylindrium	Cylindrium													false
4003598	5e43f64809461ae0c8c78a4f90c9cb97	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931069		genus		Cylindrocarpon	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Nectriaceae	Cylindrocarpon	Cylindrocarpon													false
4003611	d614a24f3a25e07c6ecb5183c5d4520b	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931069		genus		Cylindrocladiella	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Nectriaceae	Cylindrocladiella	Cylindrocladiella													false
4003612	1d76a15febf41dbc81f6dc3cb5df898b	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931069		genus		Cylindrocladiopsis	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Nectriaceae	Cylindrocladiopsis	Cylindrocladiopsis													false
4003613	cc24ac38fc299c0d991e7226d764c33e	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931069		genus		Cylindrocladium	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Nectriaceae	Cylindrocladium	Cylindrocladium													false
4003629	889fe2aacba36163663b70bae09fdbd5	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931069		genus		Cylindrodendrum	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Nectriaceae	Cylindrodendrum	Cylindrodendrum													false
4003660	8965541ae4759b8c265514fa8c940a98	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931069		genus		Cylindromonium	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Nectriaceae	Cylindromonium	Cylindromonium													false
4003672	60da80616fcd00a74f076eba2bcac11b	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938951		genus		Cylindronectria	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Not assigned	Cylindronectria	Cylindronectria													false
4003719	d397cb5d9a9705b052d370d32ff3e9cd	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931150		genus		Cylindrosporella	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Gnomoniaceae	Cylindrosporella	Cylindrosporella													false
4003765	0cb06b9eb07126b8193a113cc551ee11	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931133		genus		Cylindrotrichum	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales		Chaetosphaeriaceae	Cylindrotrichum	Cylindrotrichum													false
4004009	41fb7ccef55fe63a83993c60026c1efa	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931074		genus		Cymostachys	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Stachybotryaceae	Cymostachys	Cymostachys													false
4004254	4c0a4c50d3b6825602b7d2df7c9bed71	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931155		genus		Cyphellopycnis	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Diaporthaceae	Cyphellopycnis	Cyphellopycnis													false
4005073	957dd83388d4f2f3ec3d0b094305aa4f	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931150		genus		Cytodiplospora	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Gnomoniaceae	Cytodiplospora	Cytodiplospora													false
4005082	269a3da9a606307b374c9430129fc457	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931153		genus		Cytomelanconis	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Melanconidaceae	Cytomelanconis	Cytomelanconis													false
4005090	fa79ce12cbcb4a985456319ca52d4816	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931151		genus		Cytophoma	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Valsaceae	Cytophoma	Cytophoma													false
4005109	3752274ba5c49a71819e4456a392b9e6	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931151		genus		Cytospora	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Valsaceae	Cytospora	Cytospora													false
4005270	6c33ad2caece15232c561d922233e401	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931069		genus		Dacryoma	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Nectriaceae	Dacryoma	Dacryoma													false
4005344	21fd263d2f62b2cbdd39c8311b2f5695	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3939011		genus		Dactylidispora	Fungi	Ascomycota	Sordariomycetes	Melanosporales		Not assigned	Dactylidispora	Dactylidispora													false
4005377	7b391760cb56de84fb89d25b39e51372	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931069		genus		Dactylobotrys	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Nectriaceae	Dactylobotrys	Dactylobotrys													false
4005432	71fe500d2bdaa39b5bc439e222d977ac	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931069		genus		Dactylonectria	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Nectriaceae	Dactylonectria	Dactylonectria													false
4005742	7f225d92e136b78795fb391578f5c137	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931035		genus		Daldinia	Fungi	Ascomycota	Sordariomycetes	Xylariales		Hypoxylaceae	Daldinia	Daldinia													false
4006545	dcf9ee22312986cd49838ac3f81cdd3b	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938926		genus		Dasysphaeria	Fungi	Ascomycota	Sordariomycetes	Not assigned		Not assigned	Dasysphaeria	Dasysphaeria													false
4006690	754ca1103b851e725c172e8d6dda632c	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931140		genus		Davidsoniella	Fungi	Ascomycota	Sordariomycetes	Microascales		Ceratocystidaceae	Davidsoniella	Davidsoniella													false
4006776	05ac7f7e0b7b11033f1bc1ae56ea0241	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938935		genus		Debaryella	Fungi	Ascomycota	Sordariomycetes	Sordariales		Not assigned	Debaryella	Debaryella													false
4007099	04604bd667870a96e3200e103864ba34	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931062		genus		Deightoniella	Fungi	Ascomycota	Sordariomycetes	Magnaporthales		Magnaporthaceae	Deightoniella	Deightoniella													false
4007329	d6f5ce9b45b36fde30982fd6972d28f5	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931182		genus		Delonicicola	Fungi	Ascomycota	Sordariomycetes	Delonicicolales		Delonicicolaceae	Delonicicola	Delonicicola													false
4007420	c9b455854fce2eceab990610fc2a3868	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938926		genus		Delpinoella	Fungi	Ascomycota	Sordariomycetes	Not assigned		Not assigned	Delpinoella	Delpinoella													false
4007519	0895d524ef67f5687ad7648e945e4480	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931069		genus		Dematiocladium	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Nectriaceae	Dematiocladium	Dematiocladium													false
4007526	f1a53d117a0fe110415ea77cebdc0127	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931066		genus		Dematiosporium	Fungi	Ascomycota	Sordariomycetes	Savoryellales		Savoryellaceae	Dematiosporium	Dematiosporium													false
4007528	d6a1854f3af59ca8088e400f4047cc77	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938926		genus		Dematipyriforma	Fungi	Ascomycota	Sordariomycetes	Not assigned		Not assigned	Dematipyriforma	Dematipyriforma													false
4007769	7d03889df1a3e90d36954d5928e5584a	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931073		genus		Dendrodochium	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Bionectriaceae	Dendrodochium	Dendrodochium													false
4007882	a36d2046c4510361e2b3a4b62f277b6e	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3939111		genus		Dendrophoma	Fungi	Ascomycota	Sordariomycetes	Xylariales		Not assigned	Dendrophoma	Dendrophoma													false
4007959	a7356071c1312154d985e21fbe9a35aa	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3939097		genus		Dendrostoma	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Not assigned	Dendrostoma	Dendrostoma													false
4008238	ac28367f3756394135fac3f085e3409f	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931028		genus		Dephilippia	Fungi	Ascomycota	Sordariomycetes	Xylariales		Xylariaceae	Dephilippia	Dephilippia													false
4008652	9f6044c79f73ed6756185f2f47a1724b	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931098		genus		Deshpandiella	Fungi	Ascomycota	Sordariomycetes	Phyllachorales		Phyllachoraceae	Deshpandiella	Deshpandiella													false
4009208	969c82d0ec709d9e70da537b1c7254af	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931098		genus		Diachora	Fungi	Ascomycota	Sordariomycetes	Phyllachorales		Phyllachoraceae	Diachora	Diachora													false
4009209	1e970e1988905d128be188a12478207f	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931098		genus		Diachorella	Fungi	Ascomycota	Sordariomycetes	Phyllachorales		Phyllachoraceae	Diachorella	Diachorella													false
4009241	7dbc15aefd5de76c207fdb3ad7efa97c	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938926		genus		Diacrochordon	Fungi	Ascomycota	Sordariomycetes	Not assigned		Not assigned	Diacrochordon	Diacrochordon													false
4009352	b542b8b9bcc71720b33334d8ff0da7bc	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931080		genus		Dialhypocrea	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Hypocreaceae	Dialhypocrea	Dialhypocrea													false
4009377	86d6c84a604516012978e1660140ec3e	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931069		genus		Dialonectria	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Nectriaceae	Dialonectria	Dialonectria													false
4009411	a925e00a4e3b1e898198a1b47005184d	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931028		genus		Diamantinia	Fungi	Ascomycota	Sordariomycetes	Xylariales		Xylariaceae	Diamantinia	Diamantinia													false
4009609	a014059942d7e1b4a73fd6221531ab2f	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931155		genus		Diaporthe	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Diaporthaceae	Diaporthe	Diaporthe													false
4009625	40a6857ac140744c6cd3e6582a571d2c	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931150		genus		Diaporthella	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Gnomoniaceae	Diaporthella	Diaporthella													false
